x,y
1.385078921531967,-138.92295969686757
0.8004381767562058,-195.11020715036813
11.252164724174513,33.90718870664315
8.798325607529893,43.33632203313344
4.4042122256051925,-56.24879534263529
7.997479274595256,-46.692573220458094
4.316630078795231,44.3662607982792
6.25533007053861,15.368803085822735
14.1689213398622,411.8797876826144
5.216487896182598,-127.41508936610649
8.605192300084287,49.210350994971975
1.7211895943006277,-122.33791625789878
1.9504285817741651,-30.399750599884996
9.257173704310858,-0.9318155136520367
2.062120562193563,-113.51354207829363
7.723336680874628,-4.708832334983505
14.368342952257528,437.07341917049223
2.7939031706650637,-85.52751992428207
0.04305490546738455,-210.2934919666058
10.416002365916176,65.89039497375096
1.5350164324173876,-123.57710401063467
6.210839817293524,-31.668004765023213
6.7184028926385775,20.422697110484542
9.325435803136827,-2.2569108037433274
12.519385078460594,183.89837314786712
0.7493018841913074,-204.1293929912107
13.438293272941003,210.77675148918334
14.523923635790963,429.79200830747783
13.551028729318253,307.61706719273394
1.2756631705466686,-209.93168143004445
4.206659880966078,-23.730507341309597
8.839583053549264,-55.277636665510634
14.472600707225784,367.4168986206085
0.41081389796889245,-279.9940904189796
2.4803129567539917,-58.19865748983744
5.965152554783003,10.516500273170166
11.262181547042333,129.36883645457436
6.2126890429035395,-57.70509090404011
0.2743241601628771,-261.92600079828105
2.1058040789285064,-135.99567470754494
14.83291633359742,498.11257735517034
10.889969780256772,168.21147949484077
9.355083105834133,8.054509980721813
13.17176154586418,253.96454009890016
13.249591368087147,266.1609637569492
2.5474562934685334,-68.09774455309997
2.089145208761378,-114.54154754570928
0.5858217484932354,-202.66470079309147
13.628932546396433,290.0626560148784
6.421367848069424,-26.04845771673499
0.0017156222601732996,-358.05806596467795
13.550692808433807,248.75471966075762
4.732734465090944,-10.024135289792742
14.242338880606068,371.1361803661127
1.4752025074957515,-223.3811260881477
6.259572035506904,59.5399665283267
10.297513915223755,-32.80002522922985
10.278292505951393,41.18290326235059
11.264136510410058,70.71196075991051
13.91262870594051,314.8102227308834
9.95162246727672,38.15471493482706
2.2009286235871524,-140.7238573442395
11.222484815697591,9.670107395829945
8.082251010050355,21.77018752341683
3.983199890583393,-10.55556306033693
3.5554047036454155,-135.6889848632626
6.748682002199108,49.30088596134626
9.956919678296833,16.524965992332227
4.701362672388642,-29.33807097766038
10.384839235039712,40.960408485906655
